oligo_tag,timepoint,fake,Size_Factor,batch,sample,temp,pseudostage,umap_1,umap_2
reference-26-GAP14-26hpf-P7_D9,26,FALSE,0.722816058154536,HF4-GAP14,GAP14,28C,12.7270562174547,-4.52615206792674,-6.17470172812509
reference-32-GAP14-32hpf-P12_C6,32,FALSE,1.3846271804546,HF4-GAP14,GAP14,28C,20.9127893389707,-5.63296549871287,1.69439478943777
reference-28-GAP14-28hpf-P13_H7,28,FALSE,1.17758012543335,HF4-GAP14,GAP14,28C,9.98842429196015,-3.13901084020457,-6.92781976630258
reference-20-GAP14-20hpf-P7_H3,20,FALSE,1.55839881591886,HF4-GAP14,GAP14,28C,6.12092309037695,-2.01394718244395,-10.5258250611024
reference-36-GAP14-36hpf-P4_E9,36,FALSE,1.22379598592916,HF4-GAP14,GAP14,28C,24.2919520604517,-6.84443228795848,3.40313478539419
reference-28-GAP14-28hpf-P13_A11,28,FALSE,1.46042119166773,HF4-GAP14,GAP14,28C,12.9835149215505,-3.71964114263377,-5.62991527487802
reference-32-GAP14-32hpf-P12_B2,32,FALSE,1.95955248502253,HF4-GAP14,GAP14,28C,21.0333576809589,-5.77016633107981,1.3071309549613
reference-26-GAP14-26hpf-P7_G10,26,FALSE,1.01305166206825,HF4-GAP14,GAP14,28C,12.5727404762266,-4.62929575994334,-5.69598010947275
reference-30-GAP14-30hpf-P4_A4,30,FALSE,1.44193484746941,HF4-GAP14,GAP14,28C,17.5260883770092,-4.9333676631721,-2.24328426291513
reference-24-GAP14-24hpf-P2_B8,24,FALSE,1.29219545946297,HF4-GAP14,GAP14,28C,8.95714961464343,-3.18833153798899,-8.66210321356821
reference-20-GAP14-20hpf-P7_D1,20,FALSE,1.29219545946297,HF4-GAP14,GAP14,28C,6.11973217591907,-2.33181112363658,-10.5962491409974
reference-36-GAP14-36hpf-P4_B12,36,FALSE,1.01859756532775,HF4-GAP14,GAP14,28C,25.8915574250538,-6.85970824315867,4.02260585854483
reference-24-GAP14-24hpf-P2_G7,24,FALSE,2.25533399219574,HF4-GAP14,GAP14,28C,8.93989828685905,-3.24437802388987,-8.29512933661508
reference-18-GAP14-18hpf-P2_F3,18,FALSE,0.360483711867352,HF4-GAP14,GAP14,28C,0.000158275191157742,-4.23602002218089,-15.8651957886415
reference-24-GAP14-24hpf-P2_C7,24,FALSE,1.31437907250096,HF4-GAP14,GAP14,28C,8.95455732914592,-3.27709382131419,-8.6309981720643
reference-24-GAP14-24hpf-P2_F12,24,FALSE,2.12777821722729,HF4-GAP14,GAP14,28C,7.8782640949178,-2.28496974065623,-8.50366262366342
reference-30-GAP14-30hpf-P4_A3,30,FALSE,0.872555446160974,HF4-GAP14,GAP14,28C,17.8007690551591,-5.26825659826121,-1.46793559958505
reference-34-GAP14-34hpf-P19_C1,34,FALSE,1.35320039531744,HF4-GAP14,GAP14,28C,20.7574903092233,-6.09321063115916,0.809139363269331
reference-20-GAP14-20hpf-P7_H4,20,FALSE,1.13875880261686,HF4-GAP14,GAP14,28C,5.54188442641951,-1.93759482457957,-11.5782342331605
reference-32-GAP14-32hpf-P12_D5,32,FALSE,1.27740638410431,HF4-GAP14,GAP14,28C,21.1143354820113,-5.53640788152537,2.15005131791067
reference-30-GAP14-30hpf-P4_E6,30,FALSE,0.979776242511263,HF4-GAP14,GAP14,28C,20.5346851925721,-5.82647317006907,1.17747875283194
reference-22-GAP14-22hpf-P13_H4,22,FALSE,1.61385784851384,HF4-GAP14,GAP14,28C,6.1056190480384,-1.20845072820506,-10.0645823853211
reference-38-GAP14-38hpf-P12_A9,38,FALSE,0.907679500137793,HF4-GAP14,GAP14,28C,22.7484230321447,-5.5652880008491,3.46263238022757
reference-20-GAP14-20hpf-P7_H1,20,FALSE,0.952046726213775,HF4-GAP14,GAP14,28C,6.15020593109402,-2.33432810857615,-10.9878001587586
reference-36-GAP14-36hpf-P4_H10,36,FALSE,0.508374465453957,HF4-GAP14,GAP14,28C,20.8999221344327,-5.73270409658274,1.71113499234152
reference-36-GAP14-36hpf-P4_F11,36,FALSE,0.197803882922085,HF4-GAP14,GAP14,28C,25.5415126809558,-6.89842837407908,4.73910423348379
reference-18-GAP14-18hpf-P2_F4,18,FALSE,0.476947680316804,HF4-GAP14,GAP14,28C,0.000148382991710383,-4.30715172841868,-15.9320731537538
reference-36-GAP14-36hpf-P4_G11,36,FALSE,0.5675307668886,HF4-GAP14,GAP14,28C,23.8669470515889,-6.63627045705638,2.12451966832113
reference-20-GAP14-20hpf-P7_H6,20,FALSE,1.04078117836574,HF4-GAP14,GAP14,28C,3.97869715550683,-1.73521535947642,-11.9471106903749
reference-32-GAP14-32hpf-P12_D3,32,FALSE,1.27740638410431,HF4-GAP14,GAP14,28C,20.96111310919,-5.91159909322581,1.5261336190505
reference-28-GAP14-28hpf-P13_A8,28,FALSE,1.51403158984288,HF4-GAP14,GAP14,28C,12.9415240857343,-4.30685513570628,-5.14923767020273
reference-26-GAP14-26hpf-P7_F8,26,FALSE,1.39387035255376,HF4-GAP14,GAP14,28C,11.6553796868041,-4.28095191076121,-6.26468280722666
reference-28-GAP14-28hpf-P13_C8,28,FALSE,1.5380638373007,HF4-GAP14,GAP14,28C,11.8112534792405,-4.16272585943064,-6.10982135703134
reference-34-GAP14-34hpf-P19_F3,34,FALSE,1.2200987170895,HF4-GAP14,GAP14,28C,22.3919762590239,-5.21788161352,2.51030059884024
reference-28-GAP14-28hpf-P13_G7,28,FALSE,1.57318789127752,HF4-GAP14,GAP14,28C,12.9353599344219,-3.62387793615184,-5.54370788504648
reference-26-GAP14-26hpf-P7_F10,26,FALSE,1.94291477524403,HF4-GAP14,GAP14,28C,11.4556666928231,-4.20342438772044,-6.51877359320688
reference-38-GAP14-38hpf-P12_E11,38,FALSE,1.11102928631938,HF4-GAP14,GAP14,28C,22.7482872044084,-5.6631039912971,3.36474319527579
reference-18-GAP14-18hpf-P2_D2,18,FALSE,0.436277723080487,HF4-GAP14,GAP14,28C,0.000138490792263024,-4.34331505849681,-15.9705272095399
reference-32-GAP14-32hpf-P12_H6,32,FALSE,1.76729450535994,HF4-GAP14,GAP14,28C,21.0036808930256,-5.73402302816233,1.42667140791846
reference-30-GAP14-30hpf-P4_F6,30,FALSE,0.554590325949772,HF4-GAP14,GAP14,28C,17.9464497947069,-5.19589131429515,-1.50359693934488
reference-36-GAP14-36hpf-P4_A10,36,FALSE,1.22194735150933,HF4-GAP14,GAP14,28C,23.3455479124346,-6.13569300725779,3.74253960679007
reference-34-GAP14-34hpf-P19_C5,34,FALSE,1.31253043808113,HF4-GAP14,GAP14,28C,18.6168720445286,-5.65569108083567,-0.477544821997164
reference-22-GAP14-22hpf-P13_E3,22,FALSE,1.88375847380939,HF4-GAP14,GAP14,28C,6.12941155499011,-1.86922972753367,-9.62495473792124
reference-20-GAP14-20hpf-P7_A3,20,FALSE,0.728361961414033,HF4-GAP14,GAP14,28C,3.91101692053312,-1.75984423711619,-11.9196553604798
reference-28-GAP14-28hpf-P13_F10,28,FALSE,1.42344850327108,HF4-GAP14,GAP14,28C,13.8458510568213,-4.02292769506297,-4.67527679373789
reference-26-GAP14-26hpf-P7_E10,26,FALSE,1.85787759193174,HF4-GAP14,GAP14,28C,11.4811810421857,-4.11680214956126,-6.71381763388681
reference-24-GAP14-24hpf-P2_B11,24,FALSE,1.61016057967417,HF4-GAP14,GAP14,28C,8.9831940981296,-3.14035599782786,-8.57577375342417
reference-20-GAP14-20hpf-P7_E1,20,FALSE,1.24967686780682,HF4-GAP14,GAP14,28C,3.95032360556319,-1.92301052167735,-11.976172961493
reference-28-GAP14-28hpf-P13_C12,28,FALSE,1.08514840444172,HF4-GAP14,GAP14,28C,10.3424566965922,-3.35175889089427,-6.21121934821176
reference-18-GAP14-18hpf-P2_F1,18,FALSE,0.606352089705084,HF4-GAP14,GAP14,28C,0.114527909441517,-3.98023360326609,-15.4814010040956
reference-32-GAP14-32hpf-P12_H1,32,FALSE,0.778275090749513,HF4-GAP14,GAP14,28C,21.0074154811399,-5.67182152822337,1.34455915520621
reference-26-GAP14-26hpf-P7_E9,26,FALSE,1.31622770692079,HF4-GAP14,GAP14,28C,10.1122504091061,-3.19968646123728,-6.84508422781992
reference-36-GAP14-36hpf-P4_A12,36,FALSE,0.989019414610426,HF4-GAP14,GAP14,28C,24.2665815824372,-6.76970713689646,3.34486409256888
reference-34-GAP14-34hpf-P19_D4,34,FALSE,1.27555774968447,HF4-GAP14,GAP14,28C,21.0185403851066,-5.76883595540843,1.25972887108755
reference-32-GAP14-32hpf-P12_G4,32,FALSE,1.17018558775402,HF4-GAP14,GAP14,28C,20.8848570236835,-5.46818917348704,1.71776374409628
reference-24-GAP14-24hpf-P2_A9,24,FALSE,1.4585725572479,HF4-GAP14,GAP14,28C,7.91412811933549,-2.08966630056224,-8.57293847968149
reference-38-GAP14-38hpf-P12_E12,38,FALSE,1.14245607145653,HF4-GAP14,GAP14,28C,22.6306184935411,-5.36946814611277,3.21281238625479
reference-36-GAP14-36hpf-P4_D10,36,FALSE,1.09254294212105,HF4-GAP14,GAP14,28C,24.1469618564131,-6.82281153753123,3.16529103348685
reference-34-GAP14-34hpf-P19_H2,34,FALSE,1.23119052360849,HF4-GAP14,GAP14,28C,20.9694876930181,-6.023865156916,1.66193386147452
reference-26-GAP14-26hpf-P7_A9,26,FALSE,0.876252715000639,HF4-GAP14,GAP14,28C,11.4556765850225,-4.35098450734935,-6.45602563788462
reference-32-GAP14-32hpf-P12_F6,32,FALSE,0.763486015390852,HF4-GAP14,GAP14,28C,22.5776096560447,-5.18120091512522,2.30021568367911
reference-20-GAP14-20hpf-P7_G4,20,FALSE,0.872555446160974,HF4-GAP14,GAP14,28C,3.79515558995269,-2.17434971883616,-12.7254481690125
reference-32-GAP14-32hpf-P12_A1,32,FALSE,1.44563211630907,HF4-GAP14,GAP14,28C,20.9937524863923,-5.66080563619456,1.44416560957861
reference-32-GAP14-32hpf-P12_E3,32,FALSE,1.11102928631938,HF4-GAP14,GAP14,28C,21.1667215045553,-5.34964030340037,2.17300280163717
reference-32-GAP14-32hpf-P12_B1,32,FALSE,1.65083053691049,HF4-GAP14,GAP14,28C,20.9575645745912,-5.70083754613719,1.52211125920248
reference-28-GAP14-28hpf-P13_B7,28,FALSE,0.434429088660654,HF4-GAP14,GAP14,28C,13.0690217931995,-5.27974551275096,-5.11747745444345
reference-28-GAP14-28hpf-P13_C9,28,FALSE,1.30698453482163,HF4-GAP14,GAP14,28C,11.5000751384433,-3.84922783925853,-6.50927881171274
reference-34-GAP14-34hpf-P19_H3,34,FALSE,0.791215531688341,HF4-GAP14,GAP14,28C,20.9151828816306,-5.6693991954597,1.84987946579886
reference-36-GAP14-36hpf-P4_C9,36,FALSE,1.05187298488473,HF4-GAP14,GAP14,28C,25.8988518915649,-6.98960917547068,4.27693077156973
reference-22-GAP14-22hpf-P13_F6,22,FALSE,2.26272852987507,HF4-GAP14,GAP14,28C,6.10791991798394,-1.63750093534312,-10.1107583420472
reference-38-GAP14-38hpf-P12_C11,38,FALSE,1.01859756532775,HF4-GAP14,GAP14,28C,23.8669569437884,-6.56083624914012,2.66393323967886
reference-32-GAP14-32hpf-P12_A3,32,FALSE,1.60276604199484,HF4-GAP14,GAP14,28C,20.870800683689,-5.50085251882396,1.82658990452719
reference-24-GAP14-24hpf-P2_H11,24,FALSE,1.18127739427301,HF4-GAP14,GAP14,28C,7.97603600138189,-2.05795066907725,-8.73969606329965
reference-38-GAP14-38hpf-P12_F10,38,FALSE,1.13691016819703,HF4-GAP14,GAP14,28C,23.0241186173204,-5.81119816854319,3.49862357209158
reference-34-GAP14-34hpf-P19_B2,34,FALSE,1.20715827615067,HF4-GAP14,GAP14,28C,21.0781483756822,-5.46531622960887,2.09026309082937
reference-36-GAP14-36hpf-P4_D7,36,FALSE,0.82633958566516,HF4-GAP14,GAP14,28C,24.3416204907063,-6.93568842962107,3.24486347268057
reference-22-GAP14-22hpf-P13_B2,22,FALSE,1.80241855933676,HF4-GAP14,GAP14,28C,6.12495239579002,-2.17147701337657,-9.85040334631967
reference-34-GAP14-34hpf-P19_G1,34,FALSE,1.17203422217385,HF4-GAP14,GAP14,28C,21.1404536861896,-5.49877970769725,2.2434781415267
reference-32-GAP14-32hpf-P12_B5,32,FALSE,1.37168673951577,HF4-GAP14,GAP14,28C,22.6244625805492,-5.33423655584178,2.28901239464712
reference-22-GAP14-22hpf-P13_E6,22,FALSE,2.34776571318737,HF4-GAP14,GAP14,28C,6.13291430851757,-1.90835064008555,-9.62154153754282
reference-34-GAP14-34hpf-P19_A3,34,FALSE,1.22379598592916,HF4-GAP14,GAP14,28C,22.4277328084898,-5.18162386968455,2.52174898217154
reference-36-GAP14-36hpf-P4_H7,36,FALSE,0.830036854504825,HF4-GAP14,GAP14,28C,25.2678429619176,-6.96763461187205,4.08803411553335
reference-32-GAP14-32hpf-P12_F3,32,FALSE,0.964987167152603,HF4-GAP14,GAP14,28C,22.2197683043576,-5.0678719814094,2.71342774460745
reference-22-GAP14-22hpf-P13_D1,22,FALSE,1.71553274160463,HF4-GAP14,GAP14,28C,6.14794508870721,-1.44575517728648,-10.7275567429261
reference-18-GAP14-18hpf-P2_G4,18,FALSE,0.369726883966514,HF4-GAP14,GAP14,28C,1.24330609855727,-3.79760163381419,-15.2524667160707
reference-30-GAP14-30hpf-P4_B3,30,FALSE,1.30883316924146,HF4-GAP14,GAP14,28C,15.9584730777634,-4.91246455266795,-2.60895065238046
reference-32-GAP14-32hpf-P12_B3,32,FALSE,1.52882066520154,HF4-GAP14,GAP14,28C,21.1052391854252,-5.38845580175242,2.12689217160177
reference-34-GAP14-34hpf-P19_B6,34,FALSE,1.05926752256406,HF4-GAP14,GAP14,28C,18.6712246130658,-5.69163268163523,-0.400039829512117
reference-32-GAP14-32hpf-P12_A4,32,FALSE,1.8560289575119,HF4-GAP14,GAP14,28C,20.8877862081799,-5.58305590703807,1.70171602795553
reference-20-GAP14-20hpf-P7_F2,20,FALSE,1.225644620349,HF4-GAP14,GAP14,28C,3.71734357511127,-2.04993861272654,-12.5119386093812
reference-34-GAP14-34hpf-P19_D2,34,FALSE,1.10733201747971,HF4-GAP14,GAP14,28C,20.9699947842185,-5.96071284368357,1.96042283604574
reference-34-GAP14-34hpf-P19_F1,34,FALSE,1.41975123443142,HF4-GAP14,GAP14,28C,20.8843979328107,-5.52985089376292,1.79514189789725
reference-34-GAP14-34hpf-P19_E4,34,FALSE,1.36983810509594,HF4-GAP14,GAP14,28C,20.990673137359,-6.07745259359202,1.55152233670187
reference-18-GAP14-18hpf-P2_C4,18,FALSE,0.436277723080487,HF4-GAP14,GAP14,28C,0.000128598592815665,-4.26999705388865,-15.8966384308534
reference-36-GAP14-36hpf-P4_H11,36,FALSE,0.390061862584673,HF4-GAP14,GAP14,28C,24.6833784377282,-6.28005688741526,4.08578344414664
reference-18-GAP14-18hpf-P2_A2,18,FALSE,0.367878249546682,HF4-GAP14,GAP14,28C,0.101946917801021,-3.99252408101878,-15.5006862061219
reference-22-GAP14-22hpf-P13_B1,22,FALSE,1.61016057967417,HF4-GAP14,GAP14,28C,6.10846047916251,-1.8871304328712,-10.1585126297669
reference-32-GAP14-32hpf-P12_A6,32,FALSE,1.18867193195234,HF4-GAP14,GAP14,28C,22.3223873515676,-5.09188073232493,2.609942398767
reference-30-GAP14-30hpf-P4_B5,30,FALSE,1.50663705216355,HF4-GAP14,GAP14,28C,16.1561733617544,-4.85892241552195,-2.34545687605905
reference-38-GAP14-38hpf-P12_A7,38,FALSE,1.46781572934706,HF4-GAP14,GAP14,28C,22.5583178724989,-5.35524218633494,3.21757837365103
reference-28-GAP14-28hpf-P13_H10,28,FALSE,0.946500822954277,HF4-GAP14,GAP14,28C,12.3109638581253,-3.59058707311473,-5.69668630530405
reference-32-GAP14-32hpf-P12_A2,32,FALSE,0.940954919694779,HF4-GAP14,GAP14,28C,22.4724101990678,-5.23936074331126,2.41154595444632
reference-24-GAP14-24hpf-P2_D7,24,FALSE,1.00011122112942,HF4-GAP14,GAP14,28C,7.91882004535132,-2.62979047849498,-8.87427667548227
reference-28-GAP14-28hpf-P13_B11,28,FALSE,1.10178611422021,HF4-GAP14,GAP14,28C,10.3424665887917,-3.36448758199534,-6.36443141867685
reference-38-GAP14-38hpf-P12_E9,38,FALSE,0.924317209916286,HF4-GAP14,GAP14,28C,22.8614396064928,-5.6907500560554,3.34622427056265
reference-26-GAP14-26hpf-P7_A12,26,FALSE,1.35874629857694,HF4-GAP14,GAP14,28C,11.4600358064112,-4.14122384145579,-6.57493642737436
reference-22-GAP14-22hpf-P13_A4,22,FALSE,2.02425468971667,HF4-GAP14,GAP14,28C,6.14303020401476,-1.40932028844676,-10.6340442078309
reference-36-GAP14-36hpf-P4_A7,36,FALSE,0.966835801572435,HF4-GAP14,GAP14,28C,22.1420909569297,-5.13378518178782,2.91906710694266
reference-26-GAP14-26hpf-P7_G7,26,FALSE,1.3846271804546,HF4-GAP14,GAP14,28C,7.94618881688041,-2.29125350072703,-8.65273622443247
reference-24-GAP14-24hpf-P2_D11,24,FALSE,1.32731951343979,HF4-GAP14,GAP14,28C,8.95057760377918,-3.26000111654124,-8.58653596808481
reference-34-GAP14-34hpf-P19_H6,34,FALSE,1.35874629857694,HF4-GAP14,GAP14,28C,20.7419157463796,-6.11212485387645,0.766138218144896
reference-36-GAP14-36hpf-P4_C10,36,FALSE,1.0611161569839,HF4-GAP14,GAP14,28C,22.40609162988,-5.41536896779856,2.55561705658865
reference-34-GAP14-34hpf-P19_C2,34,FALSE,0.996413952289756,HF4-GAP14,GAP14,28C,21.0409729942531,-5.61471694066844,2.21954365799856
reference-20-GAP14-20hpf-P7_B6,20,FALSE,1.59167423547584,HF4-GAP14,GAP14,28C,3.79378045378798,-1.8714289005073,-12.34584096839
reference-24-GAP14-24hpf-P2_H8,24,FALSE,1.54176110614037,HF4-GAP14,GAP14,28C,8.001553202548,-2.34739010885081,-8.90117315222788
reference-26-GAP14-26hpf-P7_D7,26,FALSE,1.06666206024339,HF4-GAP14,GAP14,28C,11.5367258123019,-3.86421673848948,-7.24683097769785
reference-38-GAP14-38hpf-P12_C9,38,FALSE,1.14985060913586,HF4-GAP14,GAP14,28C,22.9606348377884,-5.72245591237864,3.53263183663321
reference-38-GAP14-38hpf-P12_H7,38,FALSE,0.549044422690274,HF4-GAP14,GAP14,28C,22.6324805474451,-5.43510478093943,3.2032394034667
reference-26-GAP14-26hpf-P7_C9,26,FALSE,1.22749325476883,HF4-GAP14,GAP14,28C,11.482569238355,-4.32487195089183,-6.38227418829965
reference-18-GAP14-18hpf-P2_H3,18,FALSE,0.282841066234384,HF4-GAP14,GAP14,28C,0.0279094338766315,-4.15095036580882,-15.72878602912
reference-18-GAP14-18hpf-P2_F5,18,FALSE,0.334602829989696,HF4-GAP14,GAP14,28C,1.2454651518631,-3.34774249151072,-14.5789485352235
reference-34-GAP14-34hpf-P19_D1,34,FALSE,1.87636393613006,HF4-GAP14,GAP14,28C,20.9690223644668,-6.35542767598948,1.69626697133017
reference-26-GAP14-26hpf-P7_E8,26,FALSE,1.44008621304957,HF4-GAP14,GAP14,28C,11.6588680687989,-4.33514922216258,-6.28585676123667
reference-32-GAP14-32hpf-P12_E2,32,FALSE,1.7081382039253,HF4-GAP14,GAP14,28C,20.9063432346625,-5.71727746084056,1.76749464104605
reference-22-GAP14-22hpf-P13_C1,22,FALSE,2.47347285373598,HF4-GAP14,GAP14,28C,7.99716040561217,-2.02923172071299,-8.68595556189585
reference-30-GAP14-30hpf-P4_D6,30,FALSE,1.12766699609787,HF4-GAP14,GAP14,28C,17.6525994088927,-5.28365843847117,-1.39322332312631
reference-36-GAP14-36hpf-P4_G8,36,FALSE,0.976078973671598,HF4-GAP14,GAP14,28C,23.8669668359878,-6.79286950185618,2.99986811707449
reference-34-GAP14-34hpf-P19_E1,34,FALSE,1.39202171813393,HF4-GAP14,GAP14,28C,20.8878579788453,-5.5780357654365,1.7482046706481
reference-38-GAP14-38hpf-P12_E8,38,FALSE,1.09439157654088,HF4-GAP14,GAP14,28C,22.2417563561249,-5.09559529378733,3.04660435746145
reference-38-GAP14-38hpf-P12_B7,38,FALSE,1.44378348188924,HF4-GAP14,GAP14,28C,22.4368184822793,-5.23601239278636,3.11849042008353
reference-28-GAP14-28hpf-P13_F12,28,FALSE,0.606352089705084,HF4-GAP14,GAP14,28C,7.21758114921692,-1.68851702764353,-8.95966676642465
reference-22-GAP14-22hpf-P13_C3,22,FALSE,1.75065679558145,HF4-GAP14,GAP14,28C,6.11560995365556,-1.36580818250499,-9.62572530676889
reference-30-GAP14-30hpf-P4_A5,30,FALSE,0.360483711867352,HF4-GAP14,GAP14,28C,13.069031685399,-5.2167567546638,-5.10097125937509
reference-36-GAP14-36hpf-P4_B11,36,FALSE,0.889193155939467,HF4-GAP14,GAP14,28C,25.271179461217,-6.91541808202586,3.95651074479056
reference-22-GAP14-22hpf-P13_F1,22,FALSE,1.92257979662588,HF4-GAP14,GAP14,28C,6.11918165272127,-1.12469094350657,-10.2428841965394
reference-38-GAP14-38hpf-P12_D7,38,FALSE,1.02599210300708,HF4-GAP14,GAP14,28C,22.8866873099545,-5.70875161245188,3.3631002528472
reference-28-GAP14-28hpf-P13_D8,28,FALSE,1.20530964173084,HF4-GAP14,GAP14,28C,10.0161061336631,-3.18360560491404,-6.99643520285654
reference-32-GAP14-32hpf-P12_C5,32,FALSE,2.71934123157371,HF4-GAP14,GAP14,28C,20.8676615910032,-5.51857321813426,1.79590555260611
reference-20-GAP14-20hpf-P7_B1,20,FALSE,1.43823757862974,HF4-GAP14,GAP14,28C,5.34089189879943,-1.72737472608409,-10.9871163742738
reference-20-GAP14-20hpf-P7_E6,20,FALSE,0.515769003133288,HF4-GAP14,GAP14,28C,3.93171642649014,-2.41942709043345,-12.6943478958802
reference-38-GAP14-38hpf-P12_G12,38,FALSE,1.53066929962137,HF4-GAP14,GAP14,28C,22.6563471955075,-5.42993872716746,3.30320259163809
reference-36-GAP14-36hpf-P4_B10,36,FALSE,0.972381704831933,HF4-GAP14,GAP14,28C,24.3278722416255,-7.03892367437205,3.42937179635
reference-26-GAP14-26hpf-P7_D12,26,FALSE,1.63973873039149,HF4-GAP14,GAP14,28C,11.5367357045013,-3.86625474050364,-6.98803762366342
reference-22-GAP14-22hpf-P13_B6,22,FALSE,1.73401908580295,HF4-GAP14,GAP14,28C,3.97111570534322,-1.57149046018443,-11.9496684448915
reference-38-GAP14-38hpf-P12_B12,38,FALSE,1.28110365294397,HF4-GAP14,GAP14,28C,22.813131114047,-5.70660060003123,3.33751483986807
reference-18-GAP14-18hpf-P2_E1,18,FALSE,0.292084238333546,HF4-GAP14,GAP14,28C,0.000118706393368306,-4.28431552007518,-15.9142985718446
reference-30-GAP14-30hpf-P4_A6,30,FALSE,1.29034682504314,HF4-GAP14,GAP14,28C,17.751100828281,-5.30661576345286,-1.3750566618638
reference-26-GAP14-26hpf-P7_C10,26,FALSE,1.29774136272247,HF4-GAP14,GAP14,28C,8.95905450745366,-3.0321168239387,-8.3258452789979
reference-22-GAP14-22hpf-P13_H2,22,FALSE,2.41431655230134,HF4-GAP14,GAP14,28C,6.1559679707551,-1.53542011335215,-10.9162030594544
reference-34-GAP14-34hpf-P19_B1,34,FALSE,1.33656268553895,HF4-GAP14,GAP14,28C,18.5707753766604,-5.66165869787059,-0.472460247774599
reference-32-GAP14-32hpf-P12_F1,32,FALSE,1.2995899971423,HF4-GAP14,GAP14,28C,21.0269738080223,-5.88713830068431,1.42594679425192
reference-24-GAP14-24hpf-P2_E9,24,FALSE,1.26446594316548,HF4-GAP14,GAP14,28C,7.13502246657264,-2.49346511915049,-9.36186937262583
reference-26-GAP14-26hpf-P7_D11,26,FALSE,1.32916814785962,HF4-GAP14,GAP14,28C,11.5367455967008,-3.89845889165721,-7.24435571600962
reference-28-GAP14-28hpf-P13_G9,28,FALSE,1.32362224460012,HF4-GAP14,GAP14,28C,12.938130719467,-3.74824994161448,-5.51672414710092
reference-24-GAP14-24hpf-P2_E7,24,FALSE,1.37168673951577,HF4-GAP14,GAP14,28C,8.94131978226322,-3.35076134755931,-8.52450422217417
reference-22-GAP14-22hpf-P13_F2,22,FALSE,1.60646331083451,HF4-GAP14,GAP14,28C,6.12880515749755,-1.16157787397227,-10.4081826584535
reference-36-GAP14-36hpf-P4_E8,36,FALSE,1.25892003990598,HF4-GAP14,GAP14,28C,23.8669767281873,-6.75957053258738,2.84625812600088
reference-20-GAP14-20hpf-P7_A6,20,FALSE,0.953895360633607,HF4-GAP14,GAP14,28C,3.79470162366782,-2.0140127475532,-12.5366979019837
reference-28-GAP14-28hpf-P13_F7,28,FALSE,1.62125238619317,HF4-GAP14,GAP14,28C,13.9504616129487,-4.04329913213572,-4.80085996558237
reference-24-GAP14-24hpf-P2_G8,24,FALSE,1.4585725572479,HF4-GAP14,GAP14,28C,8.87216164922313,-3.49577944829783,-8.32684186865854
reference-38-GAP14-38hpf-P12_D9,38,FALSE,1.23673642686799,HF4-GAP14,GAP14,28C,23.7967331272519,-6.0556763942512,3.29931732247305
reference-28-GAP14-28hpf-P13_A9,28,FALSE,1.2090069105705,HF4-GAP14,GAP14,28C,11.4836111439699,-3.92275422170481,-6.43899110724497
reference-34-GAP14-34hpf-P19_B5,34,FALSE,1.58243106337668,HF4-GAP14,GAP14,28C,20.5117383312743,-6.20507042959056,0.990550659398558
reference-32-GAP14-32hpf-P12_C4,32,FALSE,1.65452780575015,HF4-GAP14,GAP14,28C,20.9331722008658,-6.0124954517158,1.99027188847494
reference-24-GAP14-24hpf-P2_C8,24,FALSE,1.50663705216355,HF4-GAP14,GAP14,28C,8.96435478877618,-3.09500115468821,-8.38476995398569
reference-22-GAP14-22hpf-P13_E4,22,FALSE,2.16105363678428,HF4-GAP14,GAP14,28C,10.0448159948001,-3.17400115087352,-7.00397876669931
reference-30-GAP14-30hpf-P4_A2,30,FALSE,2.00022244225884,HF4-GAP14,GAP14,28C,17.6698402975951,-4.92346137121043,-2.45505408217478
reference-20-GAP14-20hpf-P7_H2,20,FALSE,1.08884567328138,HF4-GAP14,GAP14,28C,6.12594796241795,-2.32059496000132,-10.7055907623963
reference-34-GAP14-34hpf-P19_E2,34,FALSE,1.14985060913586,HF4-GAP14,GAP14,28C,19.3802385293091,-5.99130719259104,0.37696813772154
reference-18-GAP14-18hpf-P2_B5,18,FALSE,0.231079302479072,HF4-GAP14,GAP14,28C,0.000108814193920947,-4.2390751178535,-15.8613562958436
reference-20-GAP14-20hpf-P7_E4,20,FALSE,0.728361961414033,HF4-GAP14,GAP14,28C,3.75351262135734,-2.02619879796824,-12.5013680832582
reference-26-GAP14-26hpf-P7_A7,26,FALSE,1.3051359004018,HF4-GAP14,GAP14,28C,11.6059961256227,-4.39575379445872,-6.34918931891489
reference-34-GAP14-34hpf-P19_A1,34,FALSE,1.16463968449452,HF4-GAP14,GAP14,28C,18.8991729478823,-5.76931469991526,-0.183047749300478
reference-24-GAP14-24hpf-P2_H10,24,FALSE,1.39756762139342,HF4-GAP14,GAP14,28C,8.87217154142257,-3.5318259532722,-8.35560563971567
reference-20-GAP14-20hpf-P7_H5,20,FALSE,0.957592629473272,HF4-GAP14,GAP14,28C,3.79877242010271,-1.86420243337474,-12.3204284088807
reference-38-GAP14-38hpf-P12_E7,38,FALSE,1.16833695333419,HF4-GAP14,GAP14,28C,23.2885911046456,-6.12364333227,3.48796030114126
reference-28-GAP14-28hpf-P13_H9,28,FALSE,1.56209608475852,HF4-GAP14,GAP14,28C,15.7689761900629,-4.52320139959178,-3.62880376746225
